DeliveryPersonAge,DeliveryPersonRatings,RestaurantLatitude,RestaurantLongitude,DeliveryLocationLatitude,DeliveryLocationLongitude,TimeOrdered,TimeOrderPickedUp,WeatherCondition,RoadTrafficDensity,VehicleCondition,TypeOfOrder,VehicleType,MultipleDeliveries,City,TimeTaken(min)
28,4.7,17.483216,78.552111,17.493216,78.562111,8:10,8:25,6,2,2,2,4,1.0,1,16.0
37,5.0,30.899584,75.809346,30.969584,75.879346,21:25,21:30,0,1,1,3,4,1.0,1,43.0
31,4.7,18.593481,73.785901,18.613481,73.805901,8:10,8:15,0,2,2,0,3,0.0,1,15.0
22,4.6,0.0,0.0,0.03,0.03,17:20,17:30,3,3,2,3,3,1.0,1,24.0
39,4.9,0.0,0.0,0.01,0.01,10:55,11:05,6,2,1,2,4,1.0,1,28.0
31,4.4,18.51421,73.838429,18.54421,73.868429,19:15,19:30,3,1,1,2,3,1.0,1,34.0
33,3.6,11.003681,76.975525,11.093681,77.065525,18:40,18:50,2,3,2,0,3,1.0,3,34.0
29,5.0,23.233219,77.433571,23.363219,77.563571,18:15,18:25,1,3,0,3,3,1.0,3,32.0
24,4.5,13.027018,80.254791,13.137018,80.364791,22:50,23:05,1,2,2,1,4,0.0,1,23.0
38,4.6,13.066762,80.251865,13.136762,80.321865,21:25,21:30,4,1,1,3,4,0.0,1,23.0
28,4.0,12.979166,77.640709,13.039166,77.700709,22:10,22:15,3,2,0,2,3,1.0,1,29.0
35,4.5,19.065838,72.832658,19.115838,72.882658,18:15,18:25,4,3,0,1,3,0.0,1,28.0
35,4.6,15.303897,73.914336,15.373897,73.984336,22:15,22:20,2,2,0,3,3,0.0,1,26.0
21,4.7,26.849596,75.800512,26.899596,75.850512,21:10,21:25,1,1,2,0,2,0.0,1,24.0
20,5.0,13.058616,80.264151,13.118616,80.324151,23:20,23:30,3,2,2,3,3,1.0,1,18.0
31,3.9,19.178321,72.834715,19.308321,72.964715,19:25,19:40,3,1,2,0,4,1.0,1,40.0
24,4.8,12.337928,76.617889,12.397928,76.677889,21:35,21:45,0,1,2,0,2,1.0,1,27.0
38,4.8,22.311358,73.164798,22.341358,73.194798,22:55,22:60,3,2,1,0,4,1.0,1,23.0
30,5.0,22.311358,73.164798,22.421358,73.274798,19:50,19:60,2,1,0,1,3,2.0,1,36.0
21,4.8,22.310526,73.170937,22.350526,73.210937,13:25,13:35,6,0,0,1,3,1.0,3,16.0
25,4.7,13.066762,80.251865,13.196762,80.381865,22:60,23:10,2,2,0,0,3,1.0,1,15.0
30,4.6,17.440827,78.393391,17.450827,78.403391,8:60,9:15,1,2,0,1,3,1.0,1,23.0
38,4.5,23.353783,85.326967,23.423783,85.396967,19:25,19:35,3,1,2,0,3,0.0,1,25.0
38,3.9,22.761226,75.887522,22.831226,75.957521,20:55,21:05,6,1,2,0,4,1.0,1,41.0
34,4.7,18.536718,73.830327,18.586718,73.880327,19:20,19:25,2,1,1,1,4,1.0,1,30.0
36,4.7,23.351489,85.324253,23.441489,85.414253,19:30,19:40,1,1,1,0,4,1.0,3,38.0
30,4.6,11.003681,76.975525,11.083681,77.055525,21:60,22:10,1,1,2,2,4,3.0,3,49.0
27,4.6,11.021278,76.995017,11.131278,77.105017,23:60,24:05,0,2,1,2,3,1.0,1,20.0
21,4.5,0.0,0.0,0.05,0.05,21:45,21:50,2,1,2,2,4,1.0,1,24.0
23,5.0,12.975377,77.696664,13.035377,77.756664,23:50,23:60,3,2,1,2,3,1.0,3,19.0
38,3.8,18.536562,73.896485,18.616562,73.976485,19:40,19:55,3,1,2,0,4,1.0,1,41.0
33,4.5,13.045479,80.23311,13.095479,80.28311,17:50,18:05,3,3,1,0,3,1.0,1,27.0
28,4.8,17.433809,78.386744,17.443809,78.396744,9:60,10:10,2,2,2,0,3,0.0,1,18.0
0,,13.026286,80.275235,13.066286,80.315235,13:40,13:45,3,0,1,2,4,1.0,1,32.0
30,4.9,19.091458,72.827808,19.161458,72.897808,19:25,19:40,0,1,0,1,3,0.0,1,45.0
33,4.8,21.185047,72.80859,21.215047,72.83859,22:45,22:55,6,2,1,2,4,,1,25.0
28,4.8,26.849596,75.800512,26.899596,75.850512,20:60,21:15,4,1,2,2,4,1.0,3,15.0
22,4.6,19.120083,72.907385,19.210083,72.997385,23:55,24:05,0,2,0,3,3,0.0,3,22.0
36,4.7,19.065838,72.832658,19.155838,72.922658,17:30,17:45,2,3,0,1,3,1.0,1,42.0
37,4.9,11.003681,76.975525,11.053681,77.025525,22:50,23:05,6,2,1,1,3,1.0,1,24.0
35,4.8,18.592718,73.773572,18.602718,73.783572,8:55,9:10,4,2,1,3,4,0.0,1,13.0
32,4.9,21.173343,72.792731,21.263343,72.882731,18:55,19:10,0,3,0,2,3,0.0,1,41.0
31,4.4,19.121999,72.908493,19.211999,72.998493,21:30,21:35,2,1,0,2,3,1.0,1,39.0
34,4.8,22.553227,88.353273,22.683227,88.483273,17:35,17:40,1,3,2,3,4,2.0,3,44.0
38,4.5,18.55144,73.804855,18.61144,73.864855,20:15,20:30,2,1,1,1,4,1.0,1,30.0
30,4.7,22.751857,75.866699,22.881857,75.996699,17:25,17:35,4,3,1,1,3,1.0,3,17.0
34,4.9,22.745536,75.893106,22.825536,75.973106,18:35,18:50,4,3,0,2,3,1.0,1,33.0
21,4.2,17.411028,78.329645,17.431028,78.349645,8:60,9:15,6,2,0,0,3,0.0,1,22.0
26,4.3,17.438263,78.397865,17.498263,78.457865,20:35,20:45,4,1,0,3,3,0.0,3,48.0
36,4.3,23.214459,77.434976,23.344459,77.564976,22:45,22:55,0,2,2,3,4,1.0,1,36.0
33,4.9,0.0,0.0,0.07,0.07,21:35,21:45,1,1,1,1,4,2.0,1,40.0
24,4.5,0.0,0.0,0.04,0.04,14:55,15:10,1,0,0,2,3,0.0,1,28.0
25,4.2,23.354422,85.3329,23.394422,85.3729,12:50,12:60,4,0,0,2,3,1.0,1,44.0
22,4.6,23.333017,85.3172,23.343017,85.3272,8:45,8:60,1,2,1,1,4,1.0,3,15.0
27,4.7,12.323225,76.630028,12.453225,76.760028,21:40,21:55,2,1,1,0,3,1.0,3,18.0
26,4.3,9.960846,76.293936,9.980846,76.313936,8:25,8:40,3,2,0,1,3,0.0,3,17.0
33,5.0,26.911378,75.789034,26.921378,75.799034,10:55,11:05,3,2,1,0,3,0.0,1,27.0
39,4.6,12.933298,77.614293,12.973298,77.654293,15:45,15:55,4,3,1,2,4,1.0,1,23.0
25,4.3,22.760072,75.892574,22.890072,76.022574,17:45,17:55,6,3,0,0,3,1.0,1,35.0
22,4.9,11.006686,76.951736,11.066686,77.011736,19:20,19:30,3,1,1,3,3,1.0,3,15.0
28,4.9,11.003008,76.97544,11.113008,77.08544,19:30,19:45,4,1,2,1,2,0.0,1,12.0
21,4.8,21.173493,72.801953,21.253493,72.881953,20:45,20:50,3,1,2,0,3,1.0,1,29.0
20,4.7,22.514688,88.393294,22.604688,88.483294,23:50,24:05,2,2,1,1,3,1.0,3,19.0
31,4.9,0.0,0.0,0.08,0.08,22:35,22:40,6,2,1,3,4,1.0,1,28.0
22,4.6,11.026117,76.944652,11.046117,76.964652,8:50,8:60,4,2,0,1,3,1.0,1,16.0
33,4.7,21.186884,72.793616,21.216884,72.823616,20:35,20:40,1,1,0,2,3,1.0,1,30.0
30,4.2,12.939496,77.625999,13.069496,77.755999,18:50,18:60,2,3,0,0,3,1.0,1,35.0
22,4.2,13.027018,80.254791,13.057018,80.284791,23:20,23:25,3,2,0,2,3,1.0,1,26.0
33,4.9,13.058616,80.264151,13.188616,80.394151,19:50,19:60,1,1,2,2,3,1.0,1,47.0
38,4.9,22.744648,75.894377,22.764648,75.914377,11:45,11:60,0,0,2,0,4,1.0,3,38.0
37,4.9,13.091809,80.219104,13.111809,80.239104,9:10,9:25,4,2,2,1,4,0.0,1,12.0
27,4.7,26.472001,80.354002,26.562001,80.444002,20:35,20:50,4,1,2,3,4,0.0,1,12.0
32,5.0,12.334022,76.618203,12.374022,76.658203,13:60,14:05,6,0,1,3,4,1.0,1,31.0
35,4.6,18.994237,72.825553,19.064237,72.895553,21:15,21:25,0,1,0,1,3,1.0,1,45.0
30,4.4,22.514585,88.39331,22.624585,88.50331,21:55,21:60,2,1,1,0,3,1.0,1,34.0
25,4.4,22.761593,75.886362,22.841593,75.966362,17:40,17:45,0,3,2,2,4,1.0,1,39.0
26,4.2,21.175104,72.804342,21.265104,72.894342,19:55,20:10,3,1,0,0,3,1.0,1,31.0
38,4.8,0.0,0.0,0.05,0.05,18:10,18:25,4,3,0,2,3,0.0,3,22.0
24,5.0,9.970717,76.285447,10.060717,76.375447,21:40,21:50,2,1,1,0,4,0.0,1,18.0
26,4.9,25.451517,81.832616,25.461517,81.842616,8:15,8:30,0,2,0,1,3,1.0,1,22.0
39,4.8,19.888716,75.321461,19.938716,75.371461,22:40,22:55,2,2,2,1,3,1.0,1,22.0
39,4.9,22.725748,75.898497,22.795748,75.968497,23:45,23:55,6,2,0,0,3,0.0,1,22.0
22,4.5,17.438263,78.397865,17.468263,78.427865,19:35,19:50,6,1,2,1,4,0.0,1,27.0
23,4.8,12.935662,77.61413,13.015662,77.69413,18:30,18:45,4,3,0,2,3,1.0,1,22.0
25,4.2,12.323978,76.627961,12.393978,76.697961,20:10,20:25,1,1,2,2,3,1.0,1,44.0
36,4.3,12.914264,77.6784,13.044264,77.8084,21:15,21:20,6,1,0,0,3,1.0,1,44.0
30,4.0,18.536718,73.830327,18.546719,73.840328,11:30,11:35,6,0,1,0,3,1.0,1,31.0
37,4.4,22.761226,75.887522,22.851226,75.977522,20:30,20:35,2,1,2,3,3,2.0,1,40.0
33,5.0,22.311358,73.164798,22.381358,73.234798,18:15,18:20,0,3,2,2,3,1.0,1,31.0
34,4.6,23.359033,85.325347,23.409033,85.375347,17:50,18:05,6,3,2,2,4,0.0,1,27.0
29,4.6,30.335259,78.053162,30.375259,78.093162,16:35,16:40,4,3,0,3,3,1.0,1,21.0
23,4.5,0.0,0.0,0.13,0.13,20:30,20:45,2,1,2,3,2,0.0,3,25.0
39,4.6,13.026279,80.174568,13.076279,80.224568,22:35,22:40,1,2,0,2,3,,3,25.0
26,4.3,27.158822,78.045359,27.168822,78.055359,10:15,10:30,2,2,0,2,3,0.0,1,20.0
25,4.9,12.914264,77.6784,13.004264,77.7684,23:45,23:50,6,2,0,0,3,0.0,1,17.0
39,4.7,26.914142,75.805704,26.964142,75.855704,22:45,22:50,1,2,2,1,3,1.0,3,17.0
24,4.8,19.254567,72.848923,19.274567,72.868923,11:35,11:40,3,0,0,1,3,0.0,1,20.0
27,4.8,18.927584,72.832585,19.017584,72.922585,22:15,22:25,0,2,1,2,4,1.0,1,22.0
27,4.9,23.359407,85.325055,23.439407,85.405055,21:10,21:25,4,1,1,3,3,1.0,3,24.0
27,4.6,18.55144,73.804855,18.62144,73.874855,19:40,19:50,4,1,0,3,3,0.0,1,15.0
38,4.3,12.935662,77.61413,13.005662,77.68413,19:50,20:05,3,1,0,1,3,1.0,3,36.0
25,4.9,26.913483,75.803139,26.953483,75.843139,16:40,16:55,2,3,0,2,3,0.0,1,16.0
24,5.0,19.131141,72.813074,19.201141,72.883074,19:35,19:40,0,1,1,1,3,1.0,1,32.0
27,4.6,12.934365,77.616155,13.044365,77.726155,20:10,20:15,6,1,2,1,4,1.0,1,28.0
35,3.7,19.1093,72.825451,19.2193,72.935451,23:50,24:05,0,2,1,2,3,0.0,1,37.0
35,3.6,22.311358,73.164798,22.441358,73.294798,19:45,19:50,3,1,1,3,4,0.0,1,35.0
25,4.3,18.593481,73.785901,18.613481,73.805901,11:60,12:15,2,0,0,0,3,1.0,1,33.0
39,4.9,12.325461,76.632278,12.405461,76.712278,21:20,21:30,2,1,0,1,3,1.0,3,36.0
0,,0.0,0.0,0.06,0.06,,22:05,7,5,3,2,4,1.0,1,37.0
25,4.9,30.899584,75.809346,30.969584,75.879346,19:60,20:15,2,1,1,0,3,1.0,1,28.0
23,4.8,15.56155,73.749092,15.67155,73.859092,17:35,17:50,3,3,0,1,3,1.0,1,31.0
36,4.8,13.005801,80.250744,13.095801,80.340744,22:35,22:50,0,2,2,3,3,0.0,1,26.0
24,4.8,13.02978,80.208812,13.15978,80.338812,17:10,17:20,3,3,0,0,3,0.0,1,22.0
21,4.8,17.424114,78.347554,17.534114,78.457554,17:35,17:45,4,3,1,1,4,1.0,3,12.0
33,4.4,12.323994,76.626167,12.393994,76.696167,19:15,19:30,2,1,0,0,3,2.0,1,43.0
37,4.8,12.970221,77.645396,13.030221,77.705396,19:15,19:20,4,1,0,0,3,0.0,1,21.0
21,4.7,23.232357,77.429989,23.312357,77.509989,18:60,19:10,1,3,1,3,4,1.0,1,34.0
39,4.9,30.342509,78.061187,30.472509,78.191187,17:20,17:30,2,3,1,2,4,1.0,1,28.0
25,4.7,12.323194,76.630583,12.403194,76.710583,21:25,21:35,4,1,2,0,3,1.0,1,19.0
22,4.5,19.12663,72.829976,19.25663,72.959976,21:10,21:20,6,1,1,0,3,1.0,1,17.0
36,4.6,26.766536,75.837333,26.856536,75.927333,20:25,20:35,4,1,1,1,4,1.0,1,21.0
35,4.8,12.914264,77.6784,12.944264,77.7084,18:25,18:40,0,3,1,1,4,0.0,1,19.0
30,3.9,13.064181,80.236442,13.194181,80.366442,18:45,18:60,3,3,1,2,4,1.0,1,34.0
24,4.8,26.914142,75.805704,26.974142,75.865704,17:45,17:55,1,3,2,3,2,0.0,3,13.0
20,4.6,17.411028,78.329645,17.461028,78.379645,20:50,21:05,3,1,2,2,4,0.0,1,16.0
35,4.3,0.0,0.0,0.01,0.01,11:25,11:40,2,0,0,1,3,1.0,1,43.0
34,4.7,26.482581,80.315628,26.492581,80.325628,8:20,8:30,2,2,2,0,3,0.0,3,22.0
34,5.0,25.454648,81.834502,25.584648,81.964502,23:40,23:50,2,2,1,2,4,1.0,1,15.0
30,5.0,17.422819,78.449578,17.502819,78.529578,22:55,23:10,4,2,1,3,4,1.0,3,24.0
29,4.7,13.027018,80.254791,13.047018,80.274791,11:40,11:50,1,0,0,2,3,1.0,3,29.0
37,4.6,18.563934,73.915367,18.593934,73.945367,20:60,21:05,4,1,1,2,4,1.0,1,16.0
28,4.7,22.74806,75.8934,22.82806,75.9734,23:20,23:30,0,2,0,0,3,1.0,1,24.0
20,4.6,23.354422,85.3329,23.404422,85.3829,19:30,19:45,3,1,0,2,3,1.0,1,29.0
27,4.6,18.530963,73.828972,18.540963,73.838972,8:35,8:50,3,2,2,2,2,1.0,1,17.0
28,4.9,0.0,0.0,0.06,0.06,20:45,20:55,0,1,0,0,3,0.0,1,25.0
22,4.9,12.326356,76.619103,12.336356,76.629103,10:30,10:40,2,2,1,3,4,,1,19.0
30,4.1,12.310972,76.659264,12.330972,76.679264,8:40,8:50,2,2,0,2,3,1.0,1,30.0
22,4.8,21.149569,72.772697,21.159569,72.782697,11:55,12:10,0,0,0,1,3,1.0,1,21.0
0,,26.47,80.35,26.6,80.48,,21:20,4,1,2,3,2,1.0,1,21.0
24,4.6,22.310526,73.170937,22.380526,73.240937,23:55,24:10,2,2,0,3,3,0.0,1,17.0
26,4.7,22.311603,73.165012,22.381603,73.235012,19:10,19:25,3,1,1,1,3,1.0,3,19.0
31,4.3,12.310972,76.659264,12.400972,76.749264,20:45,20:60,1,1,1,0,3,2.0,1,48.0
35,4.3,19.875337,75.316722,19.955337,75.396722,21:45,21:60,6,1,1,0,3,1.0,1,35.0
23,4.9,11.001753,76.986241,11.011753,76.996241,10:60,11:10,3,2,1,2,3,0.0,1,19.0
23,4.7,18.546947,73.900626,18.656947,74.010626,23:25,23:40,0,2,2,2,4,1.0,1,20.0
25,4.9,18.994237,72.825553,19.004237,72.835553,9:55,10:10,2,2,1,2,4,1.0,1,18.0
37,4.6,26.914142,75.805704,26.924142,75.815704,8:50,9:05,0,2,1,3,3,0.0,1,16.0
20,4.6,0.0,0.0,0.02,0.02,8:20,8:35,1,2,0,0,3,1.0,3,22.0
21,4.6,19.866969,75.318894,19.956969,75.408894,18:50,18:60,1,3,0,0,3,1.0,1,43.0
21,4.7,22.728163,75.884212,22.798163,75.954212,23:40,23:45,1,2,0,3,3,1.0,4,20.0
29,4.7,26.88842,75.800689,26.96842,75.880689,23:20,23:35,3,2,2,1,4,0.0,1,17.0
35,4.2,11.006686,76.951736,11.036686,76.981736,22:55,23:10,6,2,0,1,3,2.0,1,34.0
25,4.3,18.536562,73.896485,18.646562,74.006485,19:30,19:40,2,1,0,3,3,0.0,3,35.0
29,4.7,17.430448,78.418213,17.480448,78.468213,17:20,17:35,4,3,2,2,4,1.0,1,10.0
25,4.7,19.176269,72.836721,19.186269,72.846721,11:10,11:15,4,0,2,0,4,1.0,1,16.0
29,4.7,11.001852,76.976268,11.081852,77.056268,19:45,19:50,2,1,2,2,4,0.0,1,24.0
0,,17.41233,78.449654,17.46233,78.499654,,23:10,4,2,0,2,3,0.0,3,12.0
24,3.8,22.727021,75.884167,22.757021,75.914167,20:40,20:45,4,1,0,0,3,2.0,1,40.0
26,4.5,18.55144,73.804855,18.68144,73.934855,22:35,22:40,6,2,1,2,3,0.0,3,10.0
20,4.3,0.0,0.0,0.08,0.08,19:25,19:30,1,1,1,3,4,1.0,1,44.0
23,4.9,21.173343,72.792731,21.243343,72.862731,18:30,18:45,4,3,2,3,3,1.0,4,10.0
38,4.2,22.753839,75.897429,22.793838,75.937429,14:60,15:15,3,0,0,2,3,1.0,1,40.0
0,,21.186884,72.793616,21.256884,72.863616,,18:45,1,3,1,3,4,0.0,1,29.0
32,3.9,17.483216,78.552111,17.563216,78.632111,18:30,18:40,6,3,2,0,4,1.0,1,38.0
29,4.8,21.149834,72.778666,21.179834,72.808666,21:40,21:45,2,1,0,0,3,0.0,1,21.0
29,4.6,19.1813,72.836191,19.2013,72.856191,8:10,8:25,0,2,0,3,3,0.0,1,22.0
27,4.7,17.41233,78.449654,17.48233,78.519654,19:30,19:40,6,1,1,1,4,1.0,1,21.0
30,4.6,25.450317,81.831681,25.590317,81.971681,19:25,19:40,4,1,0,2,3,0.0,1,29.0
24,4.8,23.353783,85.326967,23.433783,85.406967,23:35,23:45,2,2,1,3,4,1.0,1,18.0
26,4.6,12.352058,76.60665,12.462058,76.71665,22:10,22:15,2,2,1,0,3,0.0,1,17.0
35,4.8,12.323225,76.630028,12.363225,76.670028,12:45,12:60,4,0,0,0,3,1.0,1,20.0
30,4.8,13.027018,80.254791,13.067018,80.294791,12:55,13:05,1,0,0,2,3,1.0,3,28.0
27,4.7,23.371292,85.327872,23.481292,85.437872,22:60,23:10,1,2,2,3,3,0.0,1,23.0
21,4.9,22.310526,73.170937,22.330526,73.190937,9:50,10:05,0,2,1,0,4,0.0,1,18.0
0,,0.0,0.0,0.11,0.11,,18:30,7,5,2,3,3,1.0,3,25.0
23,4.8,21.149669,72.772629,21.219669,72.842629,17:60,18:15,4,3,2,0,4,0.0,3,11.0
21,4.5,23.351489,85.324253,23.481489,85.454253,19:20,19:35,4,1,0,1,3,1.0,3,20.0
30,4.6,12.337978,76.616792,12.397978,76.676792,17:55,17:60,3,3,1,3,4,0.0,3,25.0
32,3.6,19.876994,75.372353,19.966994,75.462353,23:20,23:35,0,2,2,3,4,1.0,1,38.0
38,4.8,0.0,0.0,0.09,0.09,23:25,23:30,3,2,2,1,3,0.0,1,29.0
39,4.2,21.170096,72.789122,21.180096,72.799122,11:30,11:40,6,0,0,1,3,0.0,3,39.0
32,4.1,11.02091,76.940432,11.10091,77.020432,21:10,21:15,3,1,2,0,2,1.0,1,34.0
0,,21.175104,72.804342,21.185104,72.814342,,8:40,7,5,2,1,4,0.0,1,18.0
30,5.0,23.354422,85.3329,23.444422,85.4229,21:40,21:45,0,1,1,0,4,1.0,1,48.0
36,4.7,0.0,0.0,0.05,0.05,20:20,20:35,0,1,0,0,3,1.0,1,29.0
20,4.8,19.1813,72.836191,19.2213,72.876191,14:15,14:30,6,0,0,1,3,1.0,1,16.0
30,3.6,12.299524,76.64262,12.409524,76.75262,21:60,22:15,3,1,1,3,4,1.0,1,42.0
33,4.9,10.994136,76.963303,11.014136,76.983303,11:55,11:60,2,0,0,0,3,1.0,2,49.0
25,4.6,12.337978,76.616792,12.417978,76.696792,20:60,21:15,0,1,1,3,3,0.0,1,30.0
27,4.9,22.695207,75.866059,22.725207,75.896059,20:35,20:45,3,1,0,2,3,1.0,1,36.0
30,5.0,17.411028,78.329645,17.471028,78.389645,19:50,19:55,0,1,2,2,4,1.0,3,32.0
27,4.8,21.186884,72.793616,21.266884,72.873616,23:40,23:50,2,2,0,1,3,0.0,3,18.0
25,4.6,18.520016,73.830547,18.610016,73.920547,23:45,23:55,0,2,0,1,3,1.0,1,24.0
37,4.2,30.359722,78.067079,30.429722,78.137079,19:50,19:55,0,1,1,2,3,2.0,1,46.0
32,4.3,13.022394,80.242439,13.042394,80.262439,8:20,8:30,3,2,0,3,3,1.0,3,20.0
21,4.9,22.728163,75.884212,22.748163,75.904212,11:50,11:60,1,0,1,1,3,1.0,1,29.0
30,4.7,13.066762,80.251865,13.106762,80.291865,15:20,15:35,1,3,0,1,3,0.0,1,26.0
31,4.8,0.0,0.0,0.05,0.05,22:60,23:05,6,2,2,0,4,1.0,1,25.0
24,4.2,21.157729,72.768726,21.167729,72.778726,9:55,10:10,3,2,0,1,3,1.0,3,29.0
39,4.8,19.003517,72.82765,19.023517,72.84765,10:50,11:05,0,2,1,1,3,1.0,1,19.0
24,4.9,10.006881,76.345397,10.086881,76.425397,18:55,19:05,4,3,0,0,3,1.0,3,20.0
36,4.3,11.022169,76.999594,11.152169,77.129594,20:15,20:30,3,1,2,3,3,1.0,1,31.0
38,3.5,22.760072,75.892574,22.890072,76.022574,22:60,23:10,0,2,2,2,4,1.0,1,32.0
32,3.5,13.081878,80.248519,13.191878,80.358519,17:25,17:40,3,3,2,3,4,1.0,1,33.0
20,5.0,12.323225,76.630028,12.383225,76.690028,22:35,22:45,1,2,2,3,4,1.0,4,10.0
24,4.9,30.359722,78.067079,30.409722,78.117079,22:20,22:30,3,2,2,3,4,1.0,3,10.0
24,4.2,0.0,0.0,0.08,0.08,19:60,20:15,2,1,0,0,3,1.0,1,34.0
34,4.8,12.970221,77.645396,13.050221,77.725396,19:30,19:35,3,1,0,3,3,1.0,3,38.0
23,4.7,12.323194,76.630583,12.373194,76.680583,21:25,21:35,2,1,2,0,4,,1,11.0
21,4.8,18.546258,73.904337,18.676258,74.034337,23:50,24:05,1,2,0,3,3,1.0,1,23.0
32,3.7,22.728163,75.884212,22.838163,75.994212,22:20,22:25,0,2,2,0,2,0.0,1,37.0
23,4.8,19.103249,72.846749,19.193249,72.936749,22:35,22:40,6,2,2,1,2,1.0,3,11.0
32,4.5,12.978453,77.643685,12.998453,77.663685,9:10,9:15,2,2,0,0,3,1.0,3,27.0
37,4.9,0.0,0.0,0.07,0.07,19:50,20:05,2,1,2,2,4,1.0,1,27.0
36,4.2,0.0,0.0,0.08,0.08,19:20,19:25,3,1,0,3,3,1.0,1,53.0
33,4.1,12.297954,76.665169,12.387954,76.755169,18:30,18:40,3,3,2,2,4,1.0,1,39.0
28,4.9,11.021278,76.995017,11.151278,77.125017,20:60,21:05,1,1,0,0,3,1.0,1,35.0
22,4.3,11.008638,76.984311,11.038638,77.014311,22:25,22:35,6,2,0,0,3,0.0,1,27.0
32,4.6,21.185047,72.80859,21.245047,72.86859,22:30,22:45,3,2,1,3,3,0.0,1,22.0
25,4.5,0.0,0.0,0.05,0.05,17:45,17:55,1,3,1,2,3,1.0,1,15.0
37,4.1,26.921411,75.793604,27.061411,75.933604,19:30,19:35,3,1,0,2,3,1.0,3,35.0
32,4.7,26.891191,75.802083,26.931191,75.842083,13:45,13:60,4,0,2,0,4,1.0,3,16.0
36,4.6,12.934365,77.616155,12.944365,77.626155,9:60,10:05,0,2,2,1,2,0.0,3,16.0
25,4.6,12.334022,76.618203,12.464022,76.748203,21:40,21:50,4,1,2,0,2,0.0,1,20.0
33,4.5,19.22384,72.841347,19.27384,72.891347,20:10,20:25,0,1,0,1,3,0.0,1,26.0
23,4.9,30.88722,75.804893,30.97722,75.894893,21:45,21:60,3,1,1,1,3,1.0,1,21.0
31,4.0,22.533662,88.366217,22.613662,88.446217,20:10,20:25,6,1,0,2,3,2.0,1,44.0
39,4.1,23.359033,85.325347,23.439033,85.405347,20:30,20:40,1,1,1,2,3,2.0,1,47.0
39,4.7,22.732225,75.874765,22.752225,75.894765,10:60,11:10,2,2,2,3,4,1.0,1,27.0
36,4.8,26.90519,75.810753,26.93519,75.840753,18:20,18:35,1,3,1,0,4,1.0,3,18.0
36,4.7,10.003064,76.307589,10.113064,76.417589,17:15,17:25,3,3,1,0,3,1.0,1,27.0
37,4.7,13.086438,80.220672,13.096438,80.230672,10:50,11:05,0,2,0,0,3,1.0,3,26.0
29,4.9,22.577821,88.400581,22.637821,88.460581,21:50,21:60,6,1,0,0,3,1.0,1,16.0
30,4.6,23.416792,85.316842,23.456792,85.356842,13:60,14:15,0,0,1,2,4,0.0,3,38.0
21,4.0,18.994237,72.825553,19.064237,72.895553,17:50,17:55,2,3,0,1,3,0.0,1,31.0
30,4.6,26.471617,80.313564,26.561617,80.403564,23:30,23:40,0,2,2,1,2,1.0,1,26.0
39,4.3,23.359407,85.325055,23.439407,85.405055,23:30,23:35,0,2,1,1,4,1.0,1,39.0
25,3.4,22.753839,75.897429,22.863838,76.007429,22:30,22:45,4,2,1,3,4,1.0,1,44.0
28,4.5,0.0,0.0,0.04,0.04,12:45,12:60,1,0,2,2,4,0.0,3,26.0
39,4.5,21.157729,72.768726,21.267729,72.878726,17:25,17:35,2,3,2,0,4,1.0,1,34.0
26,4.7,19.091458,72.827808,19.141458,72.877808,19:45,19:50,3,1,1,2,4,0.0,3,23.0
26,4.7,19.1093,72.825451,19.1893,72.905451,19:40,19:50,6,1,2,3,3,0.0,1,27.0
36,4.6,30.885915,75.788259,31.015915,75.918259,19:40,19:55,2,1,1,2,4,1.0,1,29.0
35,5.0,13.029198,77.570997,13.119198,77.660997,18:45,18:60,3,3,2,1,3,1.0,1,24.0
32,4.5,18.592718,73.773572,18.682718,73.863572,23:25,23:35,1,2,1,0,4,1.0,3,31.0
32,4.3,23.264015,77.408236,23.344015,77.488236,17:25,17:30,4,3,0,3,3,1.0,1,32.0
0,,26.892312,75.806896,26.962312,75.876896,21:60,22:05,1,1,1,0,4,0.0,1,40.0
39,4.8,18.53408,73.89852,18.56408,73.92852,20:40,20:50,3,1,0,3,3,2.0,1,48.0
27,4.7,26.910262,75.783013,26.940262,75.813013,22:50,22:60,2,2,2,3,4,0.0,3,18.0
38,4.5,30.346994,78.062543,30.396994,78.112543,21:40,21:45,0,1,0,3,3,1.0,1,25.0
39,4.5,11.000762,76.981876,11.110762,77.091876,21:20,21:35,6,1,1,1,3,1.0,3,26.0
36,4.6,17.455894,78.375467,17.545894,78.465467,22:55,23:10,3,2,2,0,3,1.0,3,26.0
32,4.9,18.536718,73.830327,18.606718,73.900327,23:35,23:50,2,2,2,2,4,1.0,3,20.0
31,4.7,30.895204,75.822103,31.035204,75.962103,20:40,20:55,1,1,0,2,3,1.0,1,48.0
30,4.7,12.933298,77.614293,12.953298,77.634293,9:60,10:05,0,2,1,1,4,0.0,3,18.0
23,4.7,22.74806,75.8934,22.76806,75.9134,10:35,10:40,4,2,0,1,3,1.0,1,12.0
28,4.8,12.970324,77.645748,13.050324,77.725748,19:50,20:05,1,1,0,2,3,2.0,1,37.0
22,4.5,26.902328,75.794257,27.042328,75.934257,22:35,22:45,1,2,2,2,4,1.0,3,20.0
39,4.6,17.431668,78.408321,17.471668,78.448321,13:50,13:55,4,0,2,3,3,1.0,3,23.0
