DeliveryPersonAge,DeliveryPersonRatings,TimeOrdered,TimeOrderPickedUp,Sunny,Fog,Windy,Stormy,Sandstorms,Low,Medium,Jam,VehicleCondition,Snack,Drinks,Meal,Scooter,Motorcycle,MultipleDeliveries,Semi-Urban,Urban,Distance(km)
28,4.7,19.3,19.35,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1.0,0,0,17.07644834661623
34,3.5,21.2,21.25,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1.0,0,0,10.905970180191666
20,4.6,20.4,20.45,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1.0,0,1,12.162115936702182
32,4.7,17.5,17.6,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0.0,0,0,7.790401204068506
30,4.9,21.35,21.5,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1.0,0,1,8.938197833558919
26,4.7,18.15,18.3,0,0,0,0,0,0,1,0,2,0,0,1,0,1,1.0,0,0,9.31488473286169
22,4.7,18.35,18.45,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1.0,0,0,7.325299567377126
31,4.5,20.45,20.6,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.0,0,0,9.081848162010717
22,4.9,18.2,18.25,1,0,0,0,0,0,1,0,2,0,1,0,0,0,1.0,0,0,12.41960204102968
23,4.7,19.3,19.4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0,0,16.85361872985359
23,4.7,22.25,22.3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0,0,4.596439723177665
30,4.7,16.45,16.6,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1.0,1,0,6.058848944530401
30,5.0,8.35,8.5,0,0,0,1,0,1,0,0,2,0,0,1,0,0,1.0,0,1,3.087890466832629
35,4.7,9.3,9.45,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0,0,3.104556052438096
32,4.9,18.5,18.6,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0,0,1,7.661250453808297
38,4.3,19.5,20.05,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1.0,0,0,17.09752652782741
23,4.9,20.6,21.1,0,0,0,0,1,0,0,1,2,0,1,0,1,0,0.0,0,0,4.595393825646015
28,4.8,23.4,23.55,0,0,0,0,0,1,0,0,2,0,1,0,1,0,1.0,0,0,16.81997876421149
21,4.9,20.5,20.55,0,0,0,1,0,0,0,1,2,0,1,0,1,0,1.0,0,0,17.09838855662463
25,4.6,23.1,23.15,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1.0,0,1,10.64228895373868
21,4.8,17.15,17.25,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1.0,0,0,16.368443538636935
31,4.2,15.5,15.55,0,0,0,1,0,0,1,0,2,0,1,0,1,0,0.0,0,0,6.217834398578936
32,4.9,22.2,22.25,0,0,1,0,0,1,0,0,2,1,0,0,1,0,1.0,0,1,7.573470125639189
32,4.6,15.4,15.45,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1.0,0,0,6.120938502923837
23,4.7,23.45,23.5,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.0,0,1,19.890514223034963
28,4.6,19.3,19.35,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1.0,0,0,17.098593053938863
22,4.6,11.4,11.55,0,1,0,0,0,0,0,0,2,0,1,0,1,0,1.0,0,1,1.532234790495708
27,4.7,18.2,18.25,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1.0,0,0,9.315745106316243
39,4.2,17.35,17.5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1.0,0,0,10.867285240714486
37,4.3,21.15,21.3,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1.0,0,0,7.66052012420465
25,4.2,18.6,19.15,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1.0,0,0,10.641604779432296
21,4.6,22.6,23.1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0,1,9.19151681625338
39,4.6,19.35,19.5,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1.0,0,1,13.682504886916606
23,4.9,19.1,19.15,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0,0,4.405611015774126
31,4.8,23.1,23.15,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0.0,0,0,9.055855161965923
30,4.2,20.55,21.05,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1.0,0,0,16.38598063528554
39,4.7,10.6,11.1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,1.0,0,0,3.025279772423236
21,4.6,19.25,19.35,1,0,0,0,0,0,0,1,2,1,0,0,0,1,0.0,0,1,9.193093962702912
30,4.7,9.6,10.05,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0.0,0,1,3.105369890908668
20,4.9,17.3,17.4,0,0,0,1,0,0,1,0,2,0,1,0,1,0,1.0,0,0,16.15327446861657
27,4.6,11.15,11.2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,0,0,1.5580874730609473
27,4.0,19.5,20.05,0,1,0,0,0,0,0,1,1,0,1,0,1,0,2.0,0,0,4.674644234401863
35,3.4,23.2,23.35,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0,0,20.182685858169084
38,5.0,15.2,15.35,0,0,0,1,0,0,1,0,2,0,1,0,1,0,1.0,0,0,6.147092755626801
39,4.9,17.2,17.35,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0,0,0,20.20593639018606
37,4.4,13.5,13.55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0,0,6.21086415606354
33,4.4,19.15,19.3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.0,0,0,10.880935113345313
38,4.5,22.35,22.4,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0.0,0,0,4.46931202175492
26,4.7,22.1,22.25,0,0,0,0,1,1,0,0,2,0,1,0,1,0,1.0,0,0,10.866202682035912
22,4.6,21.35,21.45,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2.0,0,0,19.916274899797408
21,4.6,13.4,13.5,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0.0,1,0,6.217689735000026
35,4.2,19.1,19.25,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2.0,0,0,10.88093543843387
37,4.3,14.4,14.5,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0.0,0,0,6.11924534302912
28,4.7,9.1,9.25,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1.0,0,0,3.0611340136861775
35,4.0,20.15,20.3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,0,0,16.720582121841456
35,4.8,8.45,8.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,3.0188687420087144
36,4.2,17.5,18.05,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1.0,0,1,17.073813051007523
35,4.2,20.25,20.3,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0,0,4.596877706640377
22,5.0,11.25,11.4,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0.0,0,0,3.1053699758611546
33,3.6,18.4,18.5,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1.0,0,1,14.022253080995231
24,4.9,21.45,21.5,0,0,1,0,0,0,0,1,2,1,0,0,1,0,1.0,0,0,20.254010036496762
24,4.8,23.55,24.05,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1.0,0,0,20.207797933358158
24,4.8,18.1,18.25,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1.0,0,0,19.916122613819716
25,4.0,19.4,19.55,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.0,1,0,10.429850454296803
34,4.9,23.1,23.15,0,0,0,0,1,1,0,0,2,0,1,0,1,0,1.0,0,0,13.972053024557594
32,3.7,22.2,22.25,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0.0,0,0,16.636744591831217
30,4.8,17.4,17.45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0,0,0,16.59765942033505
37,4.9,21.3,21.4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0,1,4.544232356931077
37,4.8,22.25,22.3,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1.0,0,1,16.822056546203214
39,4.7,14.4,14.45,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0.0,0,0,6.1198667120156145
27,4.9,21.1,21.25,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1.0,0,1,12.074047498027575
38,4.1,21.1,21.15,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0,1,10.587145367062044
26,4.9,18.15,18.25,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1.0,0,1,7.790177003822013
39,4.1,17.2,17.25,0,1,0,0,0,0,1,0,2,0,0,1,1,0,2.0,0,0,16.63687991359242
30,4.9,18.25,18.4,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0.0,0,0,4.610120317988261
24,4.5,10.1,10.2,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0.0,0,1,1.5294972211332267
29,4.6,11.55,12.05,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.0,0,0,3.104402431477901
20,5.0,22.35,22.45,0,1,0,0,0,1,0,0,2,1,0,0,1,0,1.0,1,0,9.326616348118744
33,4.1,19.35,19.45,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,0,0,10.707345040408097
39,4.8,9.4,9.45,0,0,0,1,0,1,0,0,2,0,0,1,1,0,1.0,0,0,1.5126917819914392
22,4.0,18.25,18.35,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1.0,0,0,19.916194656540203
29,4.9,19.4,19.55,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2.0,0,0,10.724517748046024
24,4.6,17.15,17.3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.0,0,0,7.790525266841046
23,4.9,22.35,22.45,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,1,20.9689888507192
30,5.0,18.4,18.5,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.0,0,1,12.435302723482724
33,3.9,21.5,21.6,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1.0,0,0,13.735383556628708
34,4.7,11.15,11.3,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1.0,0,0,3.064335674796853
37,4.3,13.4,13.45,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0,1,6.217525604924386
25,4.8,11.2,11.35,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1.0,0,0,3.064627592336888
24,4.6,20.35,20.4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,0,0,7.490130247612089
35,3.6,19.45,19.5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0.0,0,0,19.688340311678566
37,4.9,22.55,22.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,9.32635938574064
25,4.2,19.25,19.4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,0,4.610120317988261
34,4.5,9.45,9.6,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0,0,1,1.5093844931452696
38,4.0,23.2,23.25,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,0,0,9.348325936764454
24,4.9,18.55,19.05,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,1,12.484184857475693
36,4.7,14.3,14.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,5.959357904254251
23,4.6,19.55,19.6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2.0,0,0,13.830016226508704
34,4.4,19.6,20.05,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0.0,0,0,16.903843893839564
34,5.0,23.15,23.3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1.0,0,1,19.617824561450774
36,4.2,21.45,21.6,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1.0,0,0,16.388699354723066
37,4.6,9.2,9.3,0,0,0,0,1,1,0,0,2,1,0,0,0,1,1.0,0,0,1.5527001583674398
31,4.0,16.35,16.5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1.0,0,0,6.049757918895211
27,4.7,21.4,21.55,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1.0,0,1,20.20634489518928
39,4.8,21.15,21.3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1,7.648080628607945
24,4.7,21.5,21.6,0,0,0,0,1,0,0,1,2,0,1,0,1,0,1.0,0,0,13.971759900424741
26,4.5,8.45,8.55,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1.0,0,0,3.0734222587643045
27,4.7,22.5,22.6,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0.0,0,1,4.469223038792308
32,4.7,19.1,19.25,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.0,0,0,19.917038235830073
22,4.3,22.25,22.35,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,4.674280112157379
28,4.8,19.5,20.05,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.0,0,0,13.68148555689137
39,4.9,23.15,23.2,0,0,0,0,1,1,0,0,2,0,1,0,0,1,1.0,0,0,4.59595027478907
32,5.0,13.6,14.05,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1.0,0,0,6.217735074214348
22,4.5,22.35,22.45,0,1,0,0,0,1,0,0,2,0,0,1,1,0,1.0,0,1,20.852513503426962
30,4.0,20.5,20.6,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1.0,0,0,20.253101372632372
39,4.8,10.5,11.05,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1.0,0,0,3.060475538709063
22,4.1,9.1,9.15,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1.0,0,0,1.5369113551350593
33,4.8,17.55,18.1,0,0,0,0,1,0,1,0,2,0,0,1,1,0,1.0,0,1,16.660108123693192
20,5.0,8.15,8.3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0,0,1.5606630381436277
25,4.9,17.45,17.6,0,1,0,0,0,0,1,0,2,0,0,1,1,0,0.0,0,1,7.649724402449684
27,4.8,20.25,20.3,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0.0,0,1,4.539068203248639
38,4.6,12.45,12.55,0,0,0,1,0,0,0,0,2,1,0,0,1,0,1.0,0,0,6.117761953594232
20,4.8,22.3,22.4,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0,0,10.565936169903516
34,4.5,19.45,19.5,0,0,0,1,0,0,0,1,2,1,0,0,1,0,1.0,0,0,20.183529728733618
33,4.3,20.25,20.3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1.0,0,0,11.747351283055355
38,4.6,22.1,22.2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.0,0,1,12.435540495461442
30,4.5,20.5,20.55,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1.0,0,0,10.7555029596215
32,5.0,22.45,22.5,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1.0,0,0,13.681056958913903
38,4.8,17.4,17.55,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1.0,0,0,12.101403911098705
33,4.5,23.5,24.05,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1.0,0,0,7.790109178658858
35,4.7,23.3,23.35,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1.0,0,0,16.3685066644865
20,4.5,20.35,20.4,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0.0,0,1,11.719471817434323
33,4.7,17.45,17.5,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0.0,0,0,9.074684164326316
35,4.1,17.15,17.25,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1.0,0,0,7.440930174365867
30,4.9,22.1,22.15,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1.0,0,0,13.972131143083212
20,4.8,22.1,22.2,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0.0,0,0,13.972123977178622
24,4.9,22.6,23.1,0,0,1,0,0,1,0,0,2,0,0,1,1,0,1.0,0,1,13.83000931143171
24,4.6,23.5,23.55,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1.0,1,0,10.587023705098991
35,4.6,22.15,22.2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.0,0,0,10.813454754876
27,4.9,23.25,23.3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,0,0,16.636875038860897
25,3.4,22.3,22.45,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1.0,0,0,16.635223376953338
23,4.7,17.6,18.15,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0,0,10.641572477284369
36,4.9,20.15,20.3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,0,0,4.663310851898783
30,4.7,17.55,18.05,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,10.641042055468692
24,5.0,20.15,20.3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.0,0,0,19.88431857497891
27,4.3,22.1,22.15,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,0,1,4.65694538594946
35,4.7,10.1,10.15,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.0,0,0,3.116128490575321
31,4.6,23.35,23.45,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,0,0,7.772466272035551
29,5.0,12.1,12.25,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0,6.232150258829198
31,4.5,8.25,8.3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,3.0589506421330555
24,4.8,23.35,23.45,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1.0,0,0,12.074281945769359
22,4.6,23.25,23.35,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0,1,13.681590426854767
21,4.8,21.3,21.45,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1.0,0,0,20.50758678093407
22,4.8,10.2,10.35,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0,0,3.1161729217943797
34,4.3,21.15,21.3,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0.0,0,1,10.880650831531838
34,4.8,17.55,18.1,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0.0,0,0,13.613850325840419
21,4.2,8.6,9.15,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,3.073782598017619
30,5.0,14.2,14.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,6.117761953594232
35,4.9,17.6,18.1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,16.852688970823085
23,4.4,14.6,15.15,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0,0,5.952962854609646
26,4.5,21.4,21.45,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1.0,0,1,9.157577302527251
38,4.7,15.2,15.3,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.0,0,0,6.12841937845769
39,4.5,21.2,21.35,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1.0,0,1,17.138105845700238
33,4.0,19.5,19.55,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1.0,0,0,4.537418110277337
25,4.9,19.6,20.15,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1.0,0,0,10.254765380990598
37,4.9,22.2,22.3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1.0,0,1,19.975286862388522
32,4.6,20.35,20.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,13.82913165629175
34,4.2,18.25,18.35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,1,8.93778311563518
38,4.4,10.5,10.55,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1.0,1,0,3.1089255711547725
23,4.8,18.3,18.45,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0,0,12.42069253996503
23,5.0,23.5,23.6,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1.0,0,1,9.314976789360625
29,4.8,21.45,21.55,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2.0,0,0,12.41898167230365
27,4.6,8.35,8.5,0,0,0,1,0,1,0,0,2,0,0,1,0,0,1.0,0,0,1.5322885596942126
38,4.6,23.15,23.3,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.0,0,1,10.587819003215479
39,4.4,17.5,17.6,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1.0,0,0,12.099390766641623
29,4.7,18.55,19.05,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1.0,0,0,4.395281348843586
34,4.1,23.35,23.5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0,1,4.67432400638191
35,4.8,18.35,18.5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.0,0,1,8.952800909210072
33,4.6,20.1,20.2,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0.0,0,0,12.464329297636581
37,4.8,22.1,22.2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1.0,0,0,20.851862908260973
28,4.6,21.4,21.5,0,1,0,0,0,0,0,1,2,0,0,1,1,0,1.0,0,1,9.157688902749936
37,4.9,22.5,23.05,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1.0,0,0,7.790401204068506
39,4.8,18.4,18.55,0,0,0,1,0,0,1,0,2,0,1,0,0,0,1.0,0,1,4.657952854119435
22,4.7,21.15,21.3,0,0,0,1,0,0,0,1,2,0,0,1,1,0,0.0,0,0,8.937863682516157
30,4.8,11.3,11.35,0,1,0,0,0,0,0,0,2,0,1,0,1,0,1.0,0,0,3.1162384958431986
26,4.8,9.6,10.05,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0,0,1.4651587132830592
35,4.0,21.4,21.5,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,0,16.722543155307
34,3.5,17.15,17.2,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1.0,0,0,17.076492495612452
23,4.5,20.15,20.2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0.0,0,0,9.348448896833318
35,4.9,22.45,22.55,0,1,0,0,0,1,0,0,2,0,0,1,1,0,1.0,0,0,10.586824027282614
35,4.6,22.4,22.55,1,0,0,0,0,1,0,0,2,0,0,0,0,1,1.0,0,0,13.631339548300275
31,4.2,20.2,20.25,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1.0,0,0,10.866277692518308
27,5.0,20.45,20.6,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1.0,0,0,4.589345115377281
39,4.9,23.45,23.55,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,10.587819003215479
29,4.3,11.45,11.55,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0,1,1.5606496923639468
24,4.6,23.6,24.05,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0.0,0,1,19.875680604910734
28,4.7,21.6,22.05,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1.0,0,1,17.072871906399556
30,3.6,17.15,17.2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.0,0,0,19.976644021152854
39,4.2,17.3,17.35,0,0,1,0,0,0,1,0,2,1,0,0,1,0,2.0,0,1,9.316091864517965
23,5.0,20.6,21.1,0,0,0,0,0,0,0,1,2,0,1,0,1,0,1.0,0,0,16.385802266862793
27,5.0,16.25,16.4,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1.0,0,0,6.210169290102755
34,4.8,23.6,24.15,0,0,0,1,0,1,0,0,2,1,0,0,1,0,1.0,0,0,7.790237052802913
39,4.6,17.25,17.35,0,0,0,0,1,0,1,0,2,1,0,0,0,1,1.0,0,0,13.82913165629175
27,4.1,21.1,21.2,0,1,0,0,0,0,0,1,1,1,0,0,1,0,2.0,1,0,19.762388480864143
24,4.8,18.55,18.6,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1.0,0,0,4.588898780683796
20,5.0,20.5,20.6,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1.0,0,0,11.983297481116157
39,4.7,18.3,18.4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.0,0,0,10.756273454297123
35,4.7,16.25,16.35,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0,0,0,5.952938861056149
26,4.6,11.1,11.25,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0,0,0,1.5322753274864631
36,4.4,17.55,17.6,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0.0,0,0,16.72059667667709
27,4.2,20.15,20.2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0.0,0,0,16.41201262107611
36,4.2,9.25,9.4,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1.0,0,0,3.073462803868858
27,4.6,20.6,21.05,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1.0,0,1,9.22014751541987
36,4.8,18.15,18.2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.0,0,0,19.37374583495492
20,4.6,10.35,10.5,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0.0,0,1,3.1051455399287056
26,3.9,11.6,12.05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,1.5299884479314707
30,4.9,19.4,19.45,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1.0,0,0,19.340983552936382
25,4.5,18.15,18.25,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1.0,0,0,9.17813837505589
31,4.6,19.55,20.1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2.0,0,0,10.427215010407021
35,4.7,20.35,20.5,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0.0,0,0,9.055476933500598
21,4.8,13.5,14.05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,6.17570473190859
22,4.7,17.15,17.2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1.0,0,0,10.710903359654202
20,5.0,18.55,19.05,0,1,0,0,0,0,1,0,2,0,1,0,1,0,0.0,0,1,9.193093962702912
29,4.8,21.4,21.5,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0.0,0,0,4.631634621028435
29,4.7,19.25,19.4,0,0,1,0,0,0,0,1,2,0,1,0,0,1,1.0,0,1,19.88701283582688
31,4.9,19.6,20.1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1.0,0,1,17.16552279552974
26,4.8,9.3,9.35,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0.0,0,0,1.5203447277401048
36,4.9,21.1,21.15,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0.0,0,0,17.098804215242584
29,4.7,23.1,23.2,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1.0,0,0,9.121049806498666
37,4.8,22.15,22.2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1.0,0,0,4.528282400326011
35,5.0,23.15,23.3,0,0,0,0,1,1,0,0,2,1,0,0,1,0,1.0,0,0,19.760743726313585
21,4.6,8.25,8.4,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1.0,0,0,3.0408931296411703
30,4.8,20.6,21.1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1.0,0,0,14.022096082518878
28,4.9,22.25,22.3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0,0,19.663125922534896
29,4.9,20.55,21.05,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1.0,0,0,7.683355299930933
21,4.7,23.4,23.45,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1.0,1,0,10.587732954177069
38,4.8,22.55,22.6,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1.0,0,0,4.544215521132342
28,5.0,8.55,9.1,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0.0,0,0,3.104556052438096
